Код ELKO;Категория;Подкатегория;Производитель;Заводской код;Название и описание продукта;Дополнительная информация;Цена RUR;В наличии MOS;В наличии SPB;Гарантия;Страница ELKO;Рейтинг PG
1131224;Комплектующие;Видеокарты;ASUS;GT610-SL-1GD3-L;Видеокарта PCIE16 GT610 1Гб GDDR3 GT610-SL-1GD3-L;Chipset-NVIDIA GeForce GT 610/ Graphics memory size-1024 MB/ Memory bus-64 bit/ Graphics memory type-GDDR3/ Memory clock-1200 MHz/ GPU clock-810 MHz/ Max resolution-2560x1600/ Cooling system-Heatsink (passive)/ Input/Output connectors:15pin D-sub-1,DVI-1,HDMI-1/ Retail box quantity-1/ Shipping box quantity-20/ Shipping/Package Box Dimensions:Shipping Box Width-54.5 cm,Shipping Box Depth-35 cm,Shipping Box Height-26.2 cm,Shipping Box Weight-11.2 kg/ Unit Brutto Volume-0.002469 cubm/ Unit Net Weight-0.515 kg/ Unit Gross Weight-0.56 kg/ Parameter Level-3;2421.61;> 100;8;36 месяцев;https://ecom.elko.ru/Catalog/Product/1131224;11
1168982;Комплектующие;Внешние аккумуляторы, Кабели;SVEN;OO545;CABLE HDMI TO HDMI 0.75M BASE OO545 SVEN;Product Type-Cables/ Length-0.75 m/ Colour-Black/ Shipping box quantity-80/ Shipping/Package Box Dimensions:Shipping Box Width-18 cm,Shipping Box Depth-40 cm,Shipping Box Height-30 cm,Shipping Box Weight-5.2 kg/ Unit Brutto Volume-0.00027 cubm/ Unit Net Weight-0.05 kg/ Unit Gross Weight-0.065 kg/ Parameter Level-3;115.45;1;5;12 месяцев;https://ecom.elko.ru/Catalog/Product/1168982;7.2
1168983;Комплектующие;Внешние аккумуляторы, Кабели;SVEN;OO546;CABLE HDMI TO HDMI 1.5M BASE OO546 SVEN;Product Type-Cables/ Length-1.5 m/ Colour-Black/ Shipping box quantity-60/ Shipping/Package Box Dimensions:Shipping Box Width-30 cm,Shipping Box Depth-40 cm,Shipping Box Height-18 cm,Shipping Box Weight-5.8 kg/ Unit Brutto Volume-0.00036 cubm/ Unit Net Weight-0.085 kg/ Unit Gross Weight-0.096 kg/ Parameter Level-3;150.59;> 100;5;12 месяцев;https://ecom.elko.ru/Catalog/Product/1168983;7.2
1168985;Комплектующие;Внешние аккумуляторы, Кабели;SVEN;OO473;CABLE HDMI TO HDMI 1.8M ETHERNET FLAT OO473 SVEN;Product Type-Cables/ Length-1.8 m/ Colour-Black/ Shipping box quantity-70/ Shipping/Package Box Dimensions:Shipping Box Width-30 cm,Shipping Box Depth-40 cm,Shipping Box Height-30 cm,Shipping Box Weight-12 kg/ Unit Brutto Volume-0.0005143 cubm/ Unit Net Weight-0.15 kg/ Unit Gross Weight-0.171 kg/ Parameter Level-3;160.63;> 40;5;12 месяцев;https://ecom.elko.ru/Catalog/Product/1168985;7.2
1168986;Комплектующие;Внешние аккумуляторы, Кабели;SVEN;OO474;CABLE HDMI TO HDMI 3M ETHERNET FLAT OO474 SVEN;Product Type-Cables/ Length-3 m/ Colour-Black/ Shipping box quantity-60/ Shipping/Package Box Dimensions:Shipping Box Width-30 cm,Shipping Box Depth-40 cm,Shipping Box Height-30 cm,Shipping Box Weight-16.2 kg/ Unit Brutto Volume-0.0006 cubm/ Unit Net Weight-0.25 kg/ Unit Gross Weight-0.27 kg/ Parameter Level-3;200.79;> 40;5;12 месяцев;https://ecom.elko.ru/Catalog/Product/1168986;7.2
1168987;Комплектующие;Внешние аккумуляторы, Кабели;SVEN;OO565;CABLE USB2.0 TO MICRO-USB 0.5M OO565 SVEN;Product Type-Cables/ Length-0.5 m/ Colour-Black/ Shipping box quantity-200/ Shipping/Package Box Dimensions:Shipping Box Width-25 cm,Shipping Box Depth-30 cm,Shipping Box Height-27 cm,Shipping Box Weight-5 kg/ Unit Brutto Volume-0.0001013 cubm/ Unit Net Weight-0.02 kg/ Unit Gross Weight-0.025 kg/ Parameter Level-3;50.20;звонить;10;12 месяцев;https://ecom.elko.ru/Catalog/Product/1168987;7.2
1168988;Комплектующие;Внешние аккумуляторы, Кабели;SVEN;OO460;CABLE USB2.0 TO MICRO-USB 1.8M OO460 SVEN;Product Type-Cables/ Length-1.8 m/ Colour-Black/ Shipping box quantity-100/ Shipping/Package Box Dimensions:Shipping Box Width-25 cm,Shipping Box Depth-30 cm,Shipping Box Height-27 cm,Shipping Box Weight-5.6 kg/ Unit Brutto Volume-0.0002025 cubm/ Unit Net Weight-0.05 kg/ Unit Gross Weight-0.056 kg/ Parameter Level-3;80.32;звонить;5;12 месяцев;https://ecom.elko.ru/Catalog/Product/1168988;7.2
1168989;Комплектующие;Внешние аккумуляторы, Кабели;SVEN;OO456;CABLE USB2 AM-AF 1.8M OO456 SVEN;Product Type-Cables/ Length-1.8 m/ Colour-Black/ Shipping box quantity-100/ Shipping/Package Box Dimensions:Shipping Box Width-25 cm,Shipping Box Depth-30 cm,Shipping Box Height-27 cm,Shipping Box Weight-5.85 kg/ Unit Brutto Volume-0.0002025 cubm/ Unit Net Weight-0.05 kg/ Unit Gross Weight-0.0585 kg/ Parameter Level-3;60.24;> 40;10;12 месяцев;https://ecom.elko.ru/Catalog/Product/1168989;7.2
1168990;Комплектующие;Внешние аккумуляторы, Кабели;SVEN;OO457;CABLE USB2 AM-AF 3M OO457 SVEN;Product Type-Cables/ Length-3 m/ Colour-Black/ Shipping box quantity-60/ Shipping/Package Box Dimensions:Shipping Box Width-25 cm,Shipping Box Depth-30 cm,Shipping Box Height-27 cm,Shipping Box Weight-5.2 kg/ Unit Brutto Volume-0.0003375 cubm/ Unit Net Weight-0.08 kg/ Unit Gross Weight-0.086 kg/ Parameter Level-3;80.32;> 40;10;12 месяцев;https://ecom.elko.ru/Catalog/Product/1168990;7.2
1168991;Комплектующие;Внешние аккумуляторы, Кабели;SVEN;OO463;CABLE USB2 AM-AF 5M OO463 SVEN;Product Type-Cables/ Length-5 m/ Colour-Black/ Shipping box quantity-30/ Shipping/Package Box Dimensions:Shipping Box Width-19 cm,Shipping Box Depth-31 cm,Shipping Box Height-20 cm,Shipping Box Weight-3.8 kg/ Unit Brutto Volume-0.0003927 cubm/ Unit Net Weight-0.11 kg/ Unit Gross Weight-0.126 kg/ Parameter Level-3;100.39;> 40;5;12 месяцев;https://ecom.elko.ru/Catalog/Product/1168991;7.2
1168992;Комплектующие;Внешние аккумуляторы, Кабели;SVEN;OO454;CABLE USB2 AM-BM 1.8M OO454 SVEN;Product Type-Cables/ Length-1.8 m/ Colour-Black/ Shipping box quantity-100/ Shipping/Package Box Dimensions:Shipping Box Width-25 cm,Shipping Box Depth-30 cm,Shipping Box Height-27 cm,Shipping Box Weight-5.7 kg/ Unit Brutto Volume-0.0002025 cubm/ Unit Net Weight-0.05 kg/ Unit Gross Weight-0.057 kg/ Parameter Level-3;60.24;> 100;> 10;12 месяцев;https://ecom.elko.ru/Catalog/Product/1168992;7.2
1168993;Комплектующие;Внешние аккумуляторы, Кабели;SVEN;OO455;CABLE USB2 AM-BM 3M OO455 SVEN;Product Type-Cables/ Length-3 m/ Colour-Black/ Shipping box quantity-60/ Shipping/Package Box Dimensions:Shipping Box Width-27 cm,Shipping Box Depth-30 cm,Shipping Box Height-25 cm,Shipping Box Weight-5.2 kg/ Unit Brutto Volume-0.0003375 cubm/ Unit Net Weight-0.08 kg/ Unit Gross Weight-0.086 kg/ Parameter Level-3;80.32;> 100;10;12 месяцев;https://ecom.elko.ru/Catalog/Product/1168993;7.2
1168994;Комплектующие;Внешние аккумуляторы, Кабели;SVEN;OO462;CABLE USB2 AM-BM 5M OO462 SVEN;Product Type-Cables/ Length-5 m/ Colour-Black/ Shipping box quantity-30/ Shipping/Package Box Dimensions:Shipping Box Width-20 cm,Shipping Box Depth-31 cm,Shipping Box Height-19 cm,Shipping Box Weight-3.5 kg/ Unit Brutto Volume-0.0003927 cubm/ Unit Net Weight-0.1 kg/ Unit Gross Weight-0.116 kg/ Parameter Level-3;100.39;> 40;5;12 месяцев;https://ecom.elko.ru/Catalog/Product/1168994;7.2
1168995;Комплектующие;Внешние аккумуляторы, Кабели;SVEN;OO458;CABLE USB2 AM-BM 1.8M GOLD OO458 SVEN;Product Type-Cables/ Length-1.8 m/ Colour-Black/ Shipping box quantity-70/ Shipping/Package Box Dimensions:Shipping Box Width-27 cm,Shipping Box Depth-30 cm,Shipping Box Height-25 cm,Shipping Box Weight-5.9 kg/ Unit Brutto Volume-0.0002893 cubm/ Unit Net Weight-0.075 kg/ Unit Gross Weight-0.084 kg/ Parameter Level-3;90.36;> 100;10;12 месяцев;https://ecom.elko.ru/Catalog/Product/1168995;7.2
1168996;Комплектующие;Внешние аккумуляторы, Кабели;SVEN;OO459;CABLE USB2 AM-BM 3M GOLD OO459 SVEN;Product Type-Cables/ Length-3 m/ Colour-Black/ Shipping box quantity-50/ Shipping/Package Box Dimensions:Shipping Box Width-25 cm,Shipping Box Depth-30 cm,Shipping Box Height-27 cm,Shipping Box Weight-5 kg/ Unit Brutto Volume-0.000405 cubm/ Unit Net Weight-0.09 kg/ Unit Gross Weight-0.1 kg/ Parameter Level-3;110.43;> 40;5;12 месяцев;https://ecom.elko.ru/Catalog/Product/1168996;7.2
1168997;Комплектующие;Внешние аккумуляторы, Кабели;SVEN;OO461;CABLE USB3 AM-BM 1.8M OO461 SVEN;Product Type-Cables/ Length-1.8 m/ Colour-Black/ Shipping box quantity-1/ Shipping/Package Box Dimensions:Shipping Box Width-20 cm,Shipping Box Depth-20 cm,Shipping Box Height-2 cm,Shipping Box Weight-0.1 kg/ Unit Brutto Volume-0.0008 cubm/ Unit Net Weight-0.09 kg/ Unit Gross Weight-0.1 kg/ Parameter Level-3;200.79;> 40;5;12 месяцев;https://ecom.elko.ru/Catalog/Product/1168997;7.2
1160367;Комплектующие;Внешние аккумуляторы, Кабели;ADAPTEC;2279700-R;Кабель SAS MSASX4 (SFF-8643) TO SFF-8087 1м 2279700-R;Product Type-Cables/ Length-1 m/ Shipping box quantity-5/ Shipping/Package Box Dimensions:Shipping Box Width-25 cm,Shipping Box Depth-30.5 cm,Shipping Box Height-15 cm,Shipping Box Weight-0.6 kg/ Unit Brutto Volume-0.002288 cubm/ Unit Net Weight-0.12 kg/ Unit Gross Weight-0.12 kg/ Parameter Level-3;1685.93;1;звонить;36 месяцев;https://ecom.elko.ru/Catalog/Product/1160367;7.2
1158456;Комплектующие;Внешние аккумуляторы, Кабели;TP-LINK;TL-PB10400;Аккумулятор USB 10400MAH PORTAB TL-PB10400;Product Type-Power Bank/ Input/Output connectors:USB 2.0-2,Micro-USB-1/ Battery capacity-10400 mAh/ Dimensions-88.8x44.3x44.3mm/ Shipping box quantity-1/ Shipping/Package Box Dimensions:Shipping Box Width-9 cm,Shipping Box Depth-14.5 cm,Shipping Box Height-6 cm,Shipping Box Weight-0.34 kg/ Unit Brutto Volume-0.000783 cubm/ Unit Net Weight-0.241 kg/ Unit Gross Weight-0.34 kg/ Parameter Level-3;2048.05;звонить;3;12 месяцев;https://ecom.elko.ru/Catalog/Product/1158456;7.2
1157344;Комплектующие;Внешние аккумуляторы, Кабели;ADAPTEC;2279600-R;Кабель SAS MSASX4 (SFF-8643) TO SFF-8482 0.8 2279600-R;Product Type-Cables/ Length-0.8 m/ Shipping box quantity-5/ Shipping/Package Box Dimensions:Shipping Box Width-15 cm,Shipping Box Depth-31 cm,Shipping Box Height-25 cm,Shipping Box Weight-1.5 kg/ Unit Brutto Volume-0.002325 cubm/ Unit Net Weight-0.09 kg/ Unit Gross Weight-0.3 kg/ Parameter Level-3;1550.83;> 10;2;36 месяцев;https://ecom.elko.ru/Catalog/Product/1157344;7.2
1157362;Комплектующие;Внешние аккумуляторы, Кабели;ADAPTEC;2280000-R;Кабель SAS MSASX4 (SFF-8643) TO SFF-8448 2280000-R;Product Type-Cables/ Length-0.8 m/ Shipping box quantity-5/ Shipping/Package Box Dimensions:Shipping Box Width-15 cm,Shipping Box Depth-31 cm,Shipping Box Height-25 cm,Shipping Box Weight-1.5 kg/ Unit Brutto Volume-0.002325 cubm/ Unit Net Weight-0.09 kg/ Unit Gross Weight-0.3 kg/ Parameter Level-3;1550.83;звонить;1;36 месяцев;https://ecom.elko.ru/Catalog/Product/1157362;7.2
1157363;Комплектующие;Внешние аккумуляторы, Кабели;ADAPTEC;2280200-R;Кабель SAS MSASX4 (SFF-8643) TO SFF-8087 2280200-R;Product Type-Cables/ Length-0.8 m/ Shipping box quantity-5/ Shipping/Package Box Dimensions:Shipping Box Width-15 cm,Shipping Box Depth-30 cm,Shipping Box Height-25 cm,Shipping Box Weight-0.52 kg/ Unit Brutto Volume-0.00225 cubm/ Unit Net Weight-0.09 kg/ Unit Gross Weight-0.104 kg/ Parameter Level-3;1569.38;6;2;36 месяцев;https://ecom.elko.ru/Catalog/Product/1157363;7.2
1157365;Комплектующие;Внешние аккумуляторы, Кабели;ADAPTEC;2275200-R;Кабель SAS MSASX4 (SFF-8087) TO SFF-8087 1м 2275200-R;Product Type-Cables/ Length-1 m/ Shipping box quantity-20/ Shipping/Package Box Dimensions:Shipping Box Width-25 cm,Shipping Box Depth-40 cm,Shipping Box Height-32 cm,Shipping Box Weight-5.5 kg/ Unit Brutto Volume-0.0016 cubm/ Unit Net Weight-0.07 kg/ Unit Gross Weight-0.275 kg/ Parameter Level-3;1768.04;10;1;36 месяцев;https://ecom.elko.ru/Catalog/Product/1157365;7.2
1157366;Комплектующие;Внешние аккумуляторы, Кабели;ADAPTEC;2272300-R;Кабель SAS MSASX4 (SFF-8087) TO SFF-8448 0.7 2272300-R;Product Type-Cables/ Length-0.7 m/ Shipping box quantity-1/ Shipping/Package Box Dimensions:Shipping Box Width-10 cm,Shipping Box Depth-20 cm,Shipping Box Height-2 cm,Shipping Box Weight-0.06 kg/ Unit Brutto Volume-0.0004 cubm/ Unit Net Weight-0.05 kg/ Unit Gross Weight-0.06 kg/ Parameter Level-3;1753.47;6;4;36 месяцев;https://ecom.elko.ru/Catalog/Product/1157366;7.2
1099162;Комплектующие;Внешние аккумуляторы, Кабели;OTHER;ADAPTERUKTOEU;Кабель ADAPTER UK TO EU NONAME;Product Type-Adapter/ Unit Brutto Volume-0.0001 cubm/ Unit Net Weight-0.05 kg/ Unit Gross Weight-0.06 kg/ Parameter Level-1;84.33;> 100;5;12 месяцев;https://ecom.elko.ru/Catalog/Product/1099162;7.2
1097015;Комплектующие;Внешние аккумуляторы, Кабели;OTHER;CABLESATAPOWER;Кабель SATA POWER NONAME;Product Type-Cables/ Shipping box quantity-5/ Shipping/Package Box Dimensions:Shipping Box Width-8 cm,Shipping Box Depth-14 cm,Shipping Box Height-5 cm,Shipping Box Weight-0.08 kg/ Unit Brutto Volume-0.000112 cubm/ Unit Net Weight-0.012 kg/ Unit Gross Weight-0.016 kg/ Parameter Level-3;397.31;> 100;> 100;12 месяцев;https://ecom.elko.ru/Catalog/Product/1097015;7.2
1156407;Комплектующие;"Жесткие диски 2.5"" SATA";HGST;0J38065;"Жесткий диск SATA2.5"" 500GB 5400RPM 8MB Z5K500 0J38065";"HDD Family name-Travelstar Z5K500/ HDD Capacity-500GB/ Interface:SATA-Yes/ Buffer memory size-8 MB/ Rotation speed-5400 rpm/ Average Seek-13 ms/ Bytes per Sector-512 Bytes/sector/ Form Factor-2,5""/ Drive thickness-7mm/ Shipping box quantity-60/ Shipping/Package Box Dimensions:Shipping Box Width-24 cm,Shipping Box Depth-50.5 cm,Shipping Box Height-17.5 cm,Shipping Box Weight-6.65 kg/ Unit Brutto Volume-0.0003535 cubm/ Unit Net Weight-0.095 kg/ Unit Gross Weight-0.111 kg/ Parameter Level-3";2604.37;> 100;> 40;36 месяцев;https://ecom.elko.ru/Catalog/Product/1156407;1.2
1154450;Комплектующие;"Жесткие диски 2.5"" SATA";SEAGATE;ST2000LM003;"Жесткий диск SATA2.5"" 2TB 5400RPM ST2000LM003";"HDD Family name-Spinpoint M9T/ HDD Capacity-2TB/ Interface:SATA 3.0-Yes/ Buffer memory size-32 MB/ Rotation speed-5400 rpm/ Average Seek-12 ms/ Form Factor-2,5""/ Drive thickness-9.5mm/ Shipping box quantity-50/ Shipping/Package Box Dimensions:Shipping Box Width-24 cm,Shipping Box Depth-50 cm,Shipping Box Height-18 cm,Shipping Box Weight-7.1 kg/ Unit Brutto Volume-0.000432 cubm/ Unit Net Weight-0.13 kg/ Unit Gross Weight-0.142 kg/ Parameter Level-3";6456.30;> 100;3;24 месяца;https://ecom.elko.ru/Catalog/Product/1154450;1.2
1152036;Комплектующие;"Жесткие диски 2.5"" SATA";SEAGATE;ST500LM021;"Жесткий диск SATA2.5"" 500GB 7200RPM 32MB ST500LM021";"HDD Capacity-500GB/ Interface:SATA 3.0-Yes/ Buffer memory size-32 MB/ Rotation speed-7200 rpm/ Average Seek-11 ms/ Form Factor-2,5""/ Drive thickness-7mm/ Pallet quantity-3000/ Shipping boxes-on-pallet quantity-60/ Shipping box quantity-50/ Shipping/Package Box Dimensions:Shipping Box Width-24 cm,Shipping Box Depth-50 cm,Shipping Box Height-18 cm,Shipping Box Weight-5.42 kg/ Unit Brutto Volume-0.000432 cubm/ Unit Net Weight-0.095 kg/ Unit Gross Weight-0.108 kg/ Parameter Level-3";2947.38;> 100;> 40;24 месяца;https://ecom.elko.ru/Catalog/Product/1152036;1.2
1146162;Комплектующие;"Жесткие диски 2.5"" SATA";SEAGATE;ST320LM001;"Жесткий диск SATA2.5"" 320GB 5400RPM 8MB ST320LM001";"HDD Capacity-320GB/ Interface:SATA 3.0-Yes/ Buffer memory size-8 MB/ Rotation speed-5400 rpm/ Average Seek-12 ms/ Form Factor-2,5""/ Drive thickness-9.5mm/ Shipping box quantity-50/ Shipping/Package Box Dimensions:Shipping Box Width-24 cm,Shipping Box Depth-49.5 cm,Shipping Box Height-17 cm,Shipping Box Weight-6.3 kg/ Unit Brutto Volume-0.0004039 cubm/ Unit Net Weight-0.107 kg/ Unit Gross Weight-0.126 kg/ Parameter Level-3";2462.00;> 100;10;24 месяца;https://ecom.elko.ru/Catalog/Product/1146162;1.2
1145378;Комплектующие;"Жесткие диски 2.5"" SATA";WD;WD3200BEKX;"Жесткий диск SATA2.5"" 320GB 7200RPM 16MB WD3200BEKX";"HDD Family name-Black/ HDD Capacity-320GB/ Interface:SATA 3.0-Yes/ Buffer memory size-16 MB/ Rotation speed-7200 rpm/ Form Factor-2,5""/ Drive thickness-9.5mm/ Shipping box quantity-50/ Shipping/Package Box Dimensions:Shipping Box Width-20 cm,Shipping Box Depth-49.5 cm,Shipping Box Height-16.5 cm,Shipping Box Weight-6.05 kg/ Unit Brutto Volume-0.0003267 cubm/ Unit Net Weight-0.106 kg/ Unit Gross Weight-0.121 kg/ Parameter Level-3";2928.19;7;> 10;60 месяцев ограниченная;https://ecom.elko.ru/Catalog/Product/1145378;1.2
1145379;Комплектующие;"Жесткие диски 2.5"" SATA";WD;WD5000BPKX;"Жесткий диск SATA2.5"" 500GB 7200RPM 16MB WD5000BPKX";"HDD Family name-Black/ HDD Capacity-500GB/ Interface:SATA 3.0-Yes/ Buffer memory size-16 MB/ Rotation speed-7200 rpm/ Form Factor-2,5""/ Drive thickness-9.5mm/ Pallet quantity-3600/ Shipping box quantity-50/ Shipping/Package Box Dimensions:Shipping Box Width-49.5 cm,Shipping Box Depth-20 cm,Shipping Box Height-16.5 cm,Shipping Box Weight-6.6 kg/ Unit Brutto Volume-0.0003267 cubm/ Unit Net Weight-0.115 kg/ Unit Gross Weight-0.132 kg/ Parameter Level-3";3015.59;> 100;звонить;60 месяцев ограниченная;https://ecom.elko.ru/Catalog/Product/1145379;1.2
1145380;Комплектующие;"Жесткие диски 2.5"" SATA";WD;WD7500BPKX;"Жесткий диск SATA2.5"" 750GB 7200RPM 16MB WD7500BPKX";"HDD Family name-Black/ HDD Capacity-750GB/ Interface:SATA 3.0-Yes/ Buffer memory size-16 MB/ Rotation speed-7200 rpm/ Form Factor-2,5""/ Drive thickness-9.5mm/ Pallet quantity-3600/ Shipping box quantity-50/ Shipping/Package Box Dimensions:Shipping Box Width-20 cm,Shipping Box Depth-49.5 cm,Shipping Box Height-16.4 cm,Shipping Box Weight-6.5 kg/ Unit Brutto Volume-0.0003247 cubm/ Unit Net Weight-0.115 kg/ Unit Gross Weight-0.13 kg/ Parameter Level-3";3575.80;звонить;5;60 месяцев ограниченная;https://ecom.elko.ru/Catalog/Product/1145380;1.2
1145102;Комплектующие;"Жесткие диски 2.5"" SATA";SEAGATE;ST1000LM024;"Жесткий диск SATA2.5"" 1TB 5400RPM 8MB ST1000LM024";"HDD Family name-Spinpoint M8/ HDD Capacity-1TB/ Interface:SATA-Yes/ Buffer memory size-8 MB/ Rotation speed-5400 rpm/ Average Seek-12 ms/ Form Factor-2,5""/ Drive thickness-9.5mm/ Shipping box quantity-50/ Shipping/Package Box Dimensions:Shipping Box Width-24 cm,Shipping Box Depth-50 cm,Shipping Box Height-18 cm,Shipping Box Weight-6.6 kg/ Unit Brutto Volume-0.000432 cubm/ Unit Net Weight-0.107 kg/ Unit Gross Weight-0.132 kg/ Parameter Level-3";3476.47;> 100;> 10;24 месяца;https://ecom.elko.ru/Catalog/Product/1145102;1.2
1141087;Комплектующие;"Жесткие диски 2.5"" SATA";HGST;0J26055;"Жесткий диск SATA2.5"" 500GB 7200RPM 32MB Z7K500 0J26055";"HDD Family name-Travelstar 7K500/ HDD Capacity-500GB/ Interface:SATA 3.0-Yes/ Buffer memory size-32 MB/ Rotation speed-7200 rpm/ Bytes per Sector-512 Bytes/sector/ Form Factor-2,5""/ Drive thickness-7mm/ Shipping box quantity-60/ Shipping/Package Box Dimensions:Shipping Box Width-24 cm,Shipping Box Depth-50.5 cm,Shipping Box Height-7.5 cm,Shipping Box Weight-6.5 kg/ Unit Brutto Volume-0.0001515 cubm/ Unit Net Weight-0.095 kg/ Unit Gross Weight-0.108 kg/ Parameter Level-3";3443.36;звонить;5;36 месяцев;https://ecom.elko.ru/Catalog/Product/1141087;1.2
1143312;Комплектующие;"Жесткие диски 2.5"" SATA";SEAGATE;ST500LM012;"Жесткий диск SATA2.5"" 500GB 5400RPM 8MB ST500LM012";"HDD Family name-Spinpoint M8/ HDD Capacity-500GB/ Interface:SATA 3.0-Yes/ Buffer memory size-8 MB/ Rotation speed-5400 rpm/ Average Seek-12 ms/ Form Factor-2,5""/ Drive thickness-9.5mm/ Shipping box quantity-50/ Shipping/Package Box Dimensions:Shipping Box Width-22.5 cm,Shipping Box Depth-49 cm,Shipping Box Height-17 cm,Shipping Box Weight-5.7 kg/ Unit Brutto Volume-0.0003749 cubm/ Unit Net Weight-0.107 kg/ Unit Gross Weight-0.114 kg/ Parameter Level-3";2562.00;> 100;9;24 месяца;https://ecom.elko.ru/Catalog/Product/1143312;1.2
